Unique_ID,State,District,Disease,Cases,Deaths,Year_Week,Month_Approx,disease_clean,Year
TN/CMB/2023/25/599,Tamil Nadu,Coimbatore,Acute Diarrheal Disease,19,0,2023-W25,7,Acute Diarrheal Disease,2023
TN/SIV/2023/25/600,Tamil Nadu,Sivaganga,"Hepatitis (A, B, E)",12,0,2023-W25,7,"Hepatitis (A, B, E)",2023
UP/BBN/2023/25/601,Uttar Pradesh,Barabanki,Acute Gastroenteritis,35,0,2023-W25,7,Acute Gastroenteritis,2023
UP/VRN/2023/25/602,Uttar Pradesh,Bhadohi,Acute Diarrheal Disease,11,0,2023-W25,7,Acute Diarrheal Disease,2023
JH/SBG/2023/25/603,Jharkhand,Sahebganj,Fever (Unspecified),2,0,2023-W25,7,Fever (Unspecified),2023
MP/TIK/2023/25/604,Madhya Pradesh,Tikamgarh,Fever with Rash,5,0,2023-W25,7,Fever with Rash,2023
TN/TRN/2023/25/605,Tamil Nadu,Tirunelveli,Measles & Rubella,33,0,2023-W25,7,Measles & Rubella,2023
AP/KUR/2023/26/606,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,31,0,2023-W26,7,Acute Diarrheal Disease,2023
AR/WSN/2023/26/607,Arunachal Pradesh,West Siang,Mushroom Poisoning,16,0,2023-W26,7,Mushroom Poisoning,2023
AS/DAR/2023/26/608,Assam,Darrang,Leptospirosis,8,1,2023-W26,7,Leptospirosis,2023
AS/KOK/2023/26/609,Assam,Kokrajhar,Measles & Rubella,8,0,2023-W26,7,Measles & Rubella,2023
AS/UAL/2023/26/610,Assam,Udalguri,Rabies,1,1,2023-W26,7,Rabies,2023
BH/BGS/2023/26/611,Bihar,Begusarai,Fever with Rash,10,0,2023-W26,7,Fever with Rash,2023
BH/GPG/2023/26/612,Bihar,Gopalganj,Chickenpox,8,0,2023-W26,7,Chickenpox,2023
BH/PUC/2023/26/613,Bihar,Champaran,Fever (Unspecified),16,0,2023-W26,7,Fever (Unspecified),2023
BH/RHT/2023/26/614,Bihar,Rohtas,Fever with Rash,8,0,2023-W26,7,Fever with Rash,2023
BH/VSH/2023/26/615,Bihar,Vaishali,Rash (Unspecified),11,0,2023-W26,7,Rash (Unspecified),2023
CT/BLD/2023/26/616,Chhattisgarh,Balod,Acute Diarrheal Disease,65,0,2023-W26,7,Acute Diarrheal Disease,2023
CT/BBR/2023/26/617,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,47,0,2023-W26,7,Acute Diarrheal Disease,2023
CT/BAS/2023/26/618,Chhattisgarh,Bastar,Acute Diarrheal Disease,75,0,2023-W26,7,Acute Diarrheal Disease,2023
CT/BJP/2023/26/619,Chhattisgarh,Bijapur,Acute Diarrheal Disease,74,0,2023-W26,7,Acute Diarrheal Disease,2023
GJ/AND/2023/26/620,Gujarat,Anand,Acute Diarrheal Disease,7,0,2023-W26,7,Acute Diarrheal Disease,2023
GJ/DAH/2023/26/621,Gujarat,Dohad,Acute Diarrheal Disease,39,0,2023-W26,7,Acute Diarrheal Disease,2023
GJ/GSN/2023/26/622,Gujarat,Gir Somnath,Acute Diarrheal Disease,73,0,2023-W26,7,Acute Diarrheal Disease,2023
GJ/JGH/2023/26/623,Gujarat,Junagadh,Acute Diarrheal Disease,45,0,2023-W26,7,Acute Diarrheal Disease,2023
GJ/PAT/2023/26/624,Gujarat,Patan,"Hepatitis (A, B, E)",10,0,2023-W26,7,"Hepatitis (A, B, E)",2023
HR/SNP/2023/26/625,Haryana,Sonepur,Acute Diarrheal Disease,37,0,2023-W26,7,Acute Diarrheal Disease,2023
JK/KWR/2023/26/626,Jammu and Kashmir,Kupwara,Measles & Rubella,10,0,2023-W26,7,Measles & Rubella,2023
JH/DEO/2023/26/627,Jharkhand,Deoghar,Acute Diarrheal Disease,11,0,2023-W26,7,Acute Diarrheal Disease,2023
JH/KUT/2023/26/628,Jharkhand,Khunti,Chickenpox,6,0,2023-W26,7,Chickenpox,2023
JH/WSI/2023/26/629,Jharkhand,Singhbhum,Malaria,85,0,2023-W26,7,Malaria,2023
KN/BEL/2023/26/630,Karnataka,Ballari,Acute Diarrheal Disease,43,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/DVA/2023/26/631,Karnataka,Davangere,Acute Diarrheal Disease,88,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/GUL/2023/26/632,Karnataka,Kalaburagi,Mumps,28,0,2023-W26,7,Mumps,2023
KN/KPP/2023/26/633,Karnataka,Koppal,Acute Diarrheal Disease,34,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/RCR/2023/26/634,Karnataka,Raichur,Acute Diarrheal Disease,88,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/UDU/2023/26/635,Karnataka,Udupi,Acute Diarrheal Disease,11,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/VIJ/2023/26/636,Karnataka,Vijayanagar,Acute Diarrheal Disease,54,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/YDI/2023/26/637,Karnataka,Yadgir,Acute Diarrheal Disease,55,0,2023-W26,7,Acute Diarrheal Disease,2023
KN/BAU/2023/26/638,Karnataka,Urban,Acute Diarrheal Disease,65,0,2023-W26,7,Acute Diarrheal Disease,2023
KL/ALP/2023/26/639,Kerala,Alappuzha,Food Poisoning,20,0,2023-W26,7,Food Poisoning,2023
KL/ALP/2023/26/640,Kerala,Alappuzha,Fever (Unspecified),1,0,2023-W26,7,Fever (Unspecified),2023
KL/MLP/2023/26/641,Kerala,Malappuram,Mpox (Monkeypox),1,0,2023-W26,7,Mpox (Monkeypox),2023
KL/PTH/2023/26/642,Kerala,Pathanamthitta,Dengue,27,0,2023-W26,7,Dengue,2023
KL/PTH/2023/26/643,Kerala,Pathanamthitta,Dengue,18,1,2023-W26,7,Dengue,2023
KL/THI/2023/26/644,Kerala,apuram,Acute Diarrheal Disease,1,0,2023-W26,7,Acute Diarrheal Disease,2023
KL/WYN/2023/26/645,Kerala,Wayanad,Acute Diarrheal Disease,32,0,2023-W26,7,Acute Diarrheal Disease,2023
MP/BHN/2023/26/646,Madhya Pradesh,Bhind,Chickenpox,6,0,2023-W26,7,Chickenpox,2023
MP/DTA/2023/26/647,Madhya Pradesh,Datia,Chickenpox,8,0,2023-W26,7,Chickenpox,2023
MH/CND/2023/26/648,Maharashtra,Chandrapur,Malaria,42,1,2023-W26,7,Malaria,2023
MH/JGA/2023/26/649,Maharashtra,Jalgaon,Acute Diarrheal Disease,28,0,2023-W26,7,Acute Diarrheal Disease,2023
MH/PRB/2023/26/650,Maharashtra,Parbhani,Food Poisoning,54,0,2023-W26,7,Food Poisoning,2023
MH/PNE/2023/26/651,Maharashtra,Pune,Dengue,5,1,2023-W26,7,Dengue,2023
MH/THN/2023/26/652,Maharashtra,Thane,Leptospirosis,6,0,2023-W26,7,Leptospirosis,2023
MG/JTH/2023/26/653,Meghalaya,Hills,Acute Diarrheal Disease,4,0,2023-W26,7,Acute Diarrheal Disease,2023
OR/BSR/2023/26/654,Odisha,Balasore,Acute Diarrheal Disease,16,0,2023-W26,7,Acute Diarrheal Disease,2023
UP/FAT/2023/26/655,Uttar Pradesh,Fatehpur,Chickenpox,5,0,2023-W26,7,Chickenpox,2023
UP/FAT/2023/26/656,Uttar Pradesh,Fatehpur,Other Disease,57,0,2023-W26,7,Other Disease,2023
UP/LAK/2023/26/657,Uttar Pradesh,Lakhimpur,Chickenpox,16,1,2023-W26,7,Chickenpox,2023
WB/DKJ/2023/26/658,West Bengal,Dinajpur,Acute Diarrheal Disease,6,0,2023-W26,7,Acute Diarrheal Disease,2023
BH/GYA/2023/26/659,Bihar,Gaya,Measles & Rubella,4,0,2023-W26,7,Measles & Rubella,2023
AR/WSN/2023/27/667,Arunachal Pradesh,West Siang,Chickenpox,11,0,2023-W27,7,Chickenpox,2023
AS/BON/2023/27/668,Assam,Bongaigaon,Animal Bites,1,1,2023-W27,7,Animal Bites,2023
AS/DHE/2023/27/669,Assam,Dhemaji,Acute Diarrheal Disease,85,0,2023-W27,7,Acute Diarrheal Disease,2023
AS/SBG/2023/27/670,Assam,Sahebganj,Fever (Unspecified),5,0,2023-W27,7,Fever (Unspecified),2023
BH/BGS/2023/27/671,Bihar,Begusarai,Rash (Unspecified),8,0,2023-W27,7,Rash (Unspecified),2023
BH/KGR/2023/27/672,Bihar,Khagaria,Fever (Unspecified),51,0,2023-W27,7,Fever (Unspecified),2023
BH/SRN/2023/27/673,Bihar,Saran,Fever with Rash,39,0,2023-W27,7,Fever with Rash,2023
CT/BLD/2023/27/674,Chhattisgarh,Balod,Acute Diarrheal Disease,24,0,2023-W27,7,Acute Diarrheal Disease,2023
CT/RGN/2023/27/675,Chhattisgarh,Rajnandgaon,Dengue,11,0,2023-W27,7,Dengue,2023
GJ/AVL/2023/27/676,Gujarat,Arvalli,Acute Diarrheal Disease,5,0,2023-W27,7,Acute Diarrheal Disease,2023
GJ/BNS/2023/27/677,Gujarat,Banaskantha,Acute Diarrheal Disease,6,1,2023-W27,7,Acute Diarrheal Disease,2023
GJ/BNS/2023/27/678,Gujarat,Banaskantha,Acute Diarrheal Disease,16,0,2023-W27,7,Acute Diarrheal Disease,2023
GJ/JNR/2023/27/679,Gujarat,Jamnagar,Acute Diarrheal Disease,6,0,2023-W27,7,Acute Diarrheal Disease,2023
GJ/KUC/2023/27/680,Gujarat,Kachchh,Fever (Unspecified),1,1,2023-W27,7,Fever (Unspecified),2023
GJ/MRB/2023/27/681,Gujarat,Morbi,Acute Diarrheal Disease,77,0,2023-W27,7,Acute Diarrheal Disease,2023
GJ/PAN/2023/27/682,Gujarat,Panna,"Hepatitis (A, B, E)",43,0,2023-W27,7,"Hepatitis (A, B, E)",2023
HR/GRG/2023/27/683,Haryana,Gurugram,Acute Diarrheal Disease,100,0,2023-W27,7,Acute Diarrheal Disease,2023
HR/RUP/2023/27/684,Haryana,Rupnagar,Chickenpox,22,0,2023-W27,7,Chickenpox,2023
JK/BNP/2023/27/685,Jammu and Kashmir,Bandipora,"Hepatitis (A, B, E)",20,0,2023-W27,7,"Hepatitis (A, B, E)",2023
JK/KWR/2023/27/686,Jammu and Kashmir,Kupwara,Chickenpox,11,0,2023-W27,7,Chickenpox,2023
JK/UDP/2023/27/687,Jammu and Kashmir,Udhampur,Acute Diarrheal Disease,11,0,2023-W27,7,Acute Diarrheal Disease,2023
JH/ESI/2023/27/688,Jharkhand,East Singhbum,Dengue,120,0,2023-W27,7,Dengue,2023
JH/ESI/2023/27/689,Jharkhand,East Singhbum,Chickenpox,12,0,2023-W27,7,Chickenpox,2023
KN/BGK/2023/27/690,Karnataka,Bagalkot,Acute Diarrheal Disease,24,0,2023-W27,7,Acute Diarrheal Disease,2023
KN/GUL/2023/27/691,Karnataka,Kalaburagi,Cholera,9,0,2023-W27,7,Cholera,2023
KN/VIJ/2023/27/692,Karnataka,Vijayanagar,Rabies,1,1,2023-W27,7,Rabies,2023
MP/RWA/2023/27/693,Madhya Pradesh,Rewa,Acute Diarrheal Disease,9,0,2023-W27,7,Acute Diarrheal Disease,2023
MP/UMJ/2023/27/694,Madhya Pradesh,Umaria,Chickenpox,7,0,2023-W27,7,Chickenpox,2023
MH/AKL/2023/27/695,Maharashtra,Akola,Dengue,17,0,2023-W27,7,Dengue,2023
MH/AMR/2023/27/696,Maharashtra,Amravati,Malaria,46,0,2023-W27,7,Malaria,2023
MH/KOP/2023/27/697,Maharashtra,Kolhapur,Dengue,44,0,2023-W27,7,Dengue,2023
MH/LTR/2023/27/698,Maharashtra,Latur,Chikungunya,9,0,2023-W27,7,Chikungunya,2023
MH/NAN/2023/27/699,Maharashtra,Nanded,Acute Diarrheal Disease,26,0,2023-W27,7,Acute Diarrheal Disease,2023
MH/STA/2023/27/700,Maharashtra,Satara,Chikungunya,6,0,2023-W27,7,Chikungunya,2023
OR/BSR/2023/27/701,Odisha,Balasore,Acute Diarrheal Disease,20,0,2023-W27,7,Acute Diarrheal Disease,2023
TN/NMK/2023/27/702,Tamil Nadu,Namakkal,Acute Diarrheal Disease,69,0,2023-W27,7,Acute Diarrheal Disease,2023
TN/TRN/2023/27/703,Tamil Nadu,Tirunelveli,Measles & Rubella,5,0,2023-W27,7,Measles & Rubella,2023
TL/WPY/2023/27/704,Telangana,Wanaparthy,Acute Diarrheal Disease,58,0,2023-W27,7,Acute Diarrheal Disease,2023
UP/HMR/2023/27/705,Uttar Pradesh,Hamirpur,Rash (Unspecified),3,0,2023-W27,7,Rash (Unspecified),2023
UK/NAI/2023/27/706,Uttarakhand,Nainital,Acute Diarrheal Disease,236,0,2023-W27,7,Acute Diarrheal Disease,2023
AS/SNT/2023/27/707,Assam,Biswanath,Chickenpox,6,0,2023-W27,7,Chickenpox,2023
AS/DHE/2023/27/708,Assam,Dhemaji,Acute Diarrheal Disease,25,0,2023-W27,7,Acute Diarrheal Disease,2023
KL/MLP/2023/27/709,Kerala,Malappuram,Visceral Leishmaniasis,7,0,2023-W27,7,Visceral Leishmaniasis,2023
AR/USG/2023/28/715,Arunachal Pradesh,Upper Siang,Scrub Typhus,12,0,2023-W28,7,Scrub Typhus,2023
AS/BPT/2023/28/716,Assam,Barpeta,Fever of Unknown Origin,21,0,2023-W28,7,Fever of Unknown Origin,2023
AS/DAR/2023/28/717,Assam,Darrang,Acute Diarrheal Disease,24,0,2023-W28,7,Acute Diarrheal Disease,2023
AS/DHE/2023/28/718,Assam,Dhemaji,Acute Diarrheal Disease,85,0,2023-W28,7,Acute Diarrheal Disease,2023
AS/KAD/2023/28/719,Assam,Karbi Anglong,Measles & Rubella,11,0,2023-W28,7,Measles & Rubella,2023
AS/SBS/2023/28/720,Assam,Charaideo,Acute Diarrheal Disease,60,0,2023-W28,7,Acute Diarrheal Disease,2023
BH/BHJ/2023/28/721,Bihar,Bhojpur,Fever with Rash,9,0,2023-W28,7,Fever with Rash,2023
BH/PTN/2023/28/722,Bihar,Patna,Malaria,4,0,2023-W28,7,Malaria,2023
GJ/MHS/2023/28/723,Gujarat,Mahesana,Acute Diarrheal Disease,56,0,2023-W28,7,Acute Diarrheal Disease,2023
GJ/NAV/2023/28/724,Gujarat,Navsari,Acute Diarrheal Disease,7,0,2023-W28,7,Acute Diarrheal Disease,2023
HR/GRG/2023/28/725,Haryana,Gurugram,Acute Diarrheal Disease,36,0,2023-W28,7,Acute Diarrheal Disease,2023
HR/JND/2023/28/726,Haryana,Jind,Dengue,3,0,2023-W28,7,Dengue,2023
JK/SNR/2023/28/727,Jammu and Kashmir,Srinagar,Mumps,40,0,2023-W28,7,Mumps,2023
JH/ESI/2023/28/728,Jharkhand,East Singhbum,Chickenpox,27,0,2023-W28,7,Chickenpox,2023
JH/JAT/2023/28/729,Jharkhand,Jamtara,Chickenpox,5,0,2023-W28,7,Chickenpox,2023
KN/BEL/2023/28/730,Karnataka,Ballari,Cholera,64,0,2023-W28,7,Cholera,2023
KN/CHI/2023/28/731,Karnataka,Chitradurga,Acute Diarrheal Disease,34,0,2023-W28,7,Acute Diarrheal Disease,2023
KN/GUL/2023/28/732,Karnataka,Kalaburagi,Acute Diarrheal Disease,10,0,2023-W28,7,Acute Diarrheal Disease,2023
KN/KPP/2023/28/733,Karnataka,Koppal,Chikungunya,38,0,2023-W28,7,Chikungunya,2023
KN/RCR/2023/28/734,Karnataka,Raichur,Acute Diarrheal Disease,17,0,2023-W28,7,Acute Diarrheal Disease,2023
KN/TUM/2023/28/735,Karnataka,Tumakuru,Acute Diarrheal Disease,25,0,2023-W28,7,Acute Diarrheal Disease,2023
KL/ERN/2023/28/736,Kerala,Ernakulam,Dengue,252,0,2023-W28,7,Dengue,2023
KL/WYN/2023/28/737,Kerala,Wayanad,Chickenpox,27,0,2023-W28,7,Chickenpox,2023
MP/AAR/2023/28/738,Madhya Pradesh,Agar Malwa,Acute Diarrheal Disease,57,0,2023-W28,7,Acute Diarrheal Disease,2023
MP/BUH/2023/28/739,Madhya Pradesh,Burhanpur,Acute Diarrheal Disease,61,0,2023-W28,7,Acute Diarrheal Disease,2023
MP/NSP/2023/28/740,Madhya Pradesh,Narsinghpur,Acute Diarrheal Disease,24,0,2023-W28,7,Acute Diarrheal Disease,2023
MH/JLN/2023/28/741,Maharashtra,Jalna,Dengue,10,2,2023-W28,7,Dengue,2023
MH/PLR/2023/28/742,Maharashtra,Palghar,Dengue,12,0,2023-W28,7,Dengue,2023
MH/SIN/2023/28/743,Maharashtra,Singrauli,Acute Diarrheal Disease,30,0,2023-W28,7,Acute Diarrheal Disease,2023
MH/YVT/2023/28/744,Maharashtra,Yavatmal,Acute Diarrheal Disease,76,0,2023-W28,7,Acute Diarrheal Disease,2023
MN/IMP/2023/28/745,Manipur,Imphal West,Dengue,65,0,2023-W28,7,Dengue,2023
MG/JTH/2023/28/746,Meghalaya,Hills,Food Poisoning,7,0,2023-W28,7,Food Poisoning,2023
MG/WKH/2023/28/747,Meghalaya,Hills,Rabies,1,1,2023-W28,7,Rabies,2023
OR/BAR/2023/28/748,Odisha,Baramulla,Acute Diarrheal Disease,37,0,2023-W28,7,Acute Diarrheal Disease,2023
OR/CUT/2023/28/749,Odisha,Cuttack,Acute Diarrheal Disease,26,0,2023-W28,7,Acute Diarrheal Disease,2023
TN/NMK/2023/28/750,Tamil Nadu,Namakkal,Fever (Unspecified),9,0,2023-W28,7,Fever (Unspecified),2023
TN/NMK/2023/28/751,Tamil Nadu,Namakkal,Fever of Unknown Origin,17,0,2023-W28,7,Fever of Unknown Origin,2023
UP/FAT/2023/28/752,Uttar Pradesh,Fatehpur,Acute Diarrheal Disease,23,0,2023-W28,7,Acute Diarrheal Disease,2023
UP/GHA/2023/28/753,Uttar Pradesh,Ghaziabad,Fever (Unspecified),41,0,2023-W28,7,Fever (Unspecified),2023
UP/LKW/2023/28/754,Uttar Pradesh,Lucknow,Rash (Unspecified),5,0,2023-W28,7,Rash (Unspecified),2023
WB/MRS/2023/28/755,West Bengal,Murshidabad,Food Poisoning,32,0,2023-W28,7,Food Poisoning,2023
WB/MRS/2023/28/756,West Bengal,Murshidabad,Food Poisoning,22,0,2023-W28,7,Food Poisoning,2023
WB/PRL/2023/28/757,West Bengal,Purulia,Acute Diarrheal Disease,19,0,2023-W28,7,Acute Diarrheal Disease,2023
JH/SAK/2023/28/758,Jharkhand,Kharsawan,Acute Diarrheal Disease,7,0,2023-W28,7,Acute Diarrheal Disease,2023
JK/SNR/2023/28/759,Jammu and Kashmir,Srinagar,Chickenpox,21,0,2023-W28,7,Chickenpox,2023
KL/TRC/2023/28/760,Kerala,Thrissur,Viral/Respiratory,1,1,2023-W28,7,Viral/Respiratory,2023
WB/MRS/2023/28/761,West Bengal,Murshidabad,Anthrax,2,0,2023-W28,7,Anthrax,2023
AP/NLR/2023/29/762,Andhra Pradesh,SPSR Nellore,Acute Diarrheal Disease,27,0,2023-W29,8,Acute Diarrheal Disease,2023
AR/TWN/2023/29/763,Arunachal Pradesh,Tawang,Chickenpox,40,0,2023-W29,8,Chickenpox,2023
AS/CCR/2023/29/764,Assam,Cachar,Acute Diarrheal Disease,11,0,2023-W29,8,Acute Diarrheal Disease,2023
AS/DHE/2023/29/765,Assam,Dhemaji,Animal Bites,3,1,2023-W29,8,Animal Bites,2023
AS/DBG/2023/29/766,Assam,Dibrugarh,Chickenpox,9,0,2023-W29,8,Chickenpox,2023
AS/DBG/2023/29/767,Assam,Dibrugarh,Acute Diarrheal Disease,22,0,2023-W29,8,Acute Diarrheal Disease,2023
AS/KMR/2023/29/768,Assam,Kamrup,Acute Diarrheal Disease,64,0,2023-W29,8,Acute Diarrheal Disease,2023
AS/KMR/2023/29/769,Assam,Kamrup,Animal Bites,1,1,2023-W29,8,Animal Bites,2023
AS/KMR/2023/29/770,Assam,Kamrup,Leptospirosis,15,0,2023-W29,8,Leptospirosis,2023
AS/KOK/2023/29/771,Assam,Kokrajhar,Malaria,115,0,2023-W29,8,Malaria,2023
AS/MAR/2023/29/772,Assam,Marigaon,Acute Encephalitic Syndrome,5,0,2023-W29,8,Acute Encephalitic Syndrome,2023
AS/NGO/2023/29/773,Assam,Nagaon,Japanese Encephalitis,4,1,2023-W29,8,Japanese Encephalitis,2023
AS/SBS/2023/29/774,Assam,Charaideo,Acute Encephalitic Syndrome,6,0,2023-W29,8,Acute Encephalitic Syndrome,2023
BH/PTN/2023/29/775,Bihar,Patna,Acute Diarrheal Disease,35,1,2023-W29,8,Acute Diarrheal Disease,2023
GJ/AND/2023/29/776,Gujarat,Anand,"Hepatitis (A, B, E)",20,0,2023-W29,8,"Hepatitis (A, B, E)",2023
HR/RUP/2023/29/777,Haryana,Rupnagar,Chickenpox,22,0,2023-W29,8,Chickenpox,2023
JK/JMU/2023/29/778,Jammu and Kashmir,Jammu,Chickenpox,10,0,2023-W29,8,Chickenpox,2023
JK/SHP/2023/29/779,Jammu and Kashmir,Shopian,Mumps,13,0,2023-W29,8,Mumps,2023
JH/JAT/2023/29/780,Jharkhand,Jamtara,Chickenpox,6,0,2023-W29,8,Chickenpox,2023
JH/KUT/2023/29/781,Jharkhand,Khunti,Fever with Rash,11,0,2023-W29,8,Fever with Rash,2023
JH/LOH/2023/29/782,Jharkhand,Lohardaga,Chickenpox,5,0,2023-W29,8,Chickenpox,2023
JH/PLM/2023/29/783,Jharkhand,Palamu,Chickenpox,6,0,2023-W29,8,Chickenpox,2023
JH/WSI/2023/29/784,Jharkhand,Singhbhum,Chickenpox,5,0,2023-W29,8,Chickenpox,2023
KN/CMN/2023/29/785,Karnataka,Chamarajanagar,Other Disease,25,0,2023-W29,8,Other Disease,2023
KN/HAV/2023/29/786,Karnataka,Haveri,Acute Diarrheal Disease,17,0,2023-W29,8,Acute Diarrheal Disease,2023
KN/GUL/2023/29/787,Karnataka,Kalaburagi,Leptospirosis,2,0,2023-W29,8,Leptospirosis,2023
KN/TUM/2023/29/788,Karnataka,Tumakuru,Acute Diarrheal Disease,33,0,2023-W29,8,Acute Diarrheal Disease,2023
KN/VIJ/2023/29/789,Karnataka,Vijayanagar,Cholera,57,0,2023-W29,8,Cholera,2023
KL/ERN/2023/29/790,Kerala,Ernakulam,Food Poisoning,20,0,2023-W29,8,Food Poisoning,2023
MP/GUN/2023/29/791,Madhya Pradesh,Guna,Cholera,10,0,2023-W29,8,Cholera,2023
MP/NSP/2023/29/792,Madhya Pradesh,Narsinghpur,Malaria,8,0,2023-W29,8,Malaria,2023
MP/RWA/2023/29/793,Madhya Pradesh,Rewa,Food Poisoning,19,0,2023-W29,8,Food Poisoning,2023
MP/UIJ/2023/29/794,Madhya Pradesh,Ujjain,Acute Diarrheal Disease,23,0,2023-W29,8,Acute Diarrheal Disease,2023
MH/GAD/2023/29/795,Maharashtra,Gadchiroli,Dengue,44,0,2023-W29,8,Dengue,2023
MH/OSM/2023/29/796,Maharashtra,Osmanabad,Dengue,7,0,2023-W29,8,Dengue,2023
MH/TNE/2023/29/797,Maharashtra,Thane,Fever (Unspecified),12,0,2023-W29,8,Fever (Unspecified),2023
TN/CMBN/2023/29/798,Tamil Nadu,Coimbatore,Chickenpox,14,0,2023-W29,8,Chickenpox,2023
TN/SLM/2023/29/799,Tamil Nadu,Salem,Fever (Unspecified),38,0,2023-W29,8,Fever (Unspecified),2023
TN/TNJ/2023/29/800,Tamil Nadu,Thanjavur,"Hepatitis (A, B, E)",18,0,2023-W29,8,"Hepatitis (A, B, E)",2023
TN/TPL/2023/29/801,Tamil Nadu,Tiruchirappalli,"Hepatitis (A, B, E)",29,0,2023-W29,8,"Hepatitis (A, B, E)",2023
UP/VRN/2023/29/802,Uttar Pradesh,Bhadohi,Acute Diarrheal Disease,21,0,2023-W29,8,Acute Diarrheal Disease,2023
UP/CKH/2023/29/803,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,37,0,2023-W29,8,Acute Diarrheal Disease,2023
UP/CKH/2023/29/804,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,54,1,2023-W29,8,Acute Diarrheal Disease,2023
UP/CKH/2023/29/805,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,10,0,2023-W29,8,Acute Diarrheal Disease,2023
UP/SID/2023/29/806,Uttar Pradesh,Nagar,Fever (Unspecified),24,0,2023-W29,8,Fever (Unspecified),2023
BH/KTH/2023/29/807,Bihar,Katihar,Fever with Rash,7,0,2023-W29,8,Fever with Rash,2023
KL/MLP/2023/29/808,Kerala,Malappuram,Dengue,40,0,2023-W29,8,Dengue,2023
KL/KTM/2023/29/7809,Kerala,Kottayam,"Hepatitis (A, B, E)",7,0,2023-W29,8,"Hepatitis (A, B, E)",2023
AR/TWN/2023/30/813,Arunachal Pradesh,Tawang,Acute Diarrheal Disease,17,0,2023-W30,8,Acute Diarrheal Disease,2023
AS/LKM/2023/30/814,Assam,Lakhimpur,Acute Diarrheal Disease,21,0,2023-W30,8,Acute Diarrheal Disease,2023
BH/GYA/2023/30/815,Bihar,Gaya,Acute Diarrheal Disease,13,0,2023-W30,8,Acute Diarrheal Disease,2023
BH/SAR/2023/30/816,Bihar,Saraikela Kharsawan,Measles & Rubella,11,0,2023-W30,8,Measles & Rubella,2023
GO/MGO/2023/30/817,Goa,South Goa,Dengue,31,0,2023-W30,8,Dengue,2023
GJ/ARL/2023/30/818,Gujarat,Amreli,Fever (Unspecified),1,0,2023-W30,8,Fever (Unspecified),2023
GJ/ARL/2023/30/819,Gujarat,Amreli,Fever (Unspecified),1,1,2023-W30,8,Fever (Unspecified),2023
HP/MAN/2023/30/820,Himachal Pradesh,Mandi,Acute Diarrheal Disease,64,0,2023-W30,8,Acute Diarrheal Disease,2023
JK/JMU/2023/30/821,Jammu and Kashmir,Jammu,Acute Diarrheal Disease,17,0,2023-W30,8,Acute Diarrheal Disease,2023
JK/SNR/2023/30/822,Jammu and Kashmir,Srinagar,Chickenpox,13,0,2023-W30,8,Chickenpox,2023
JH/ESI/2023/30/823,Jharkhand,East Singhbum,Chikungunya,15,0,2023-W30,8,Chikungunya,2023
JH/HAZ/2023/30/824,Jharkhand,Hazaribagh,Chickenpox,15,0,2023-W30,8,Chickenpox,2023
JH/LOH/2023/30/825,Jharkhand,Lohardaga,Chickenpox,13,0,2023-W30,8,Chickenpox,2023
KN/BDR/2023/30/826,Karnataka,Bidar,Acute Diarrheal Disease,16,0,2023-W30,8,Acute Diarrheal Disease,2023
KN/BDR/2023/30/827,Karnataka,Bidar,Acute Diarrheal Disease,19,0,2023-W30,8,Acute Diarrheal Disease,2023
KN/HAS/2023/30/828,Karnataka,Hassan,Acute Diarrheal Disease,13,0,2023-W30,8,Acute Diarrheal Disease,2023
KK/IDK/2023/30/829,Kerala Madhya,Idukki,Acute Diarrheal Disease,27,0,2023-W30,8,Acute Diarrheal Disease,2023
MP/BUH/2023/30/830,Madhya Pradesh,Burhanpur,Acute Diarrheal Disease,26,0,2023-W30,8,Acute Diarrheal Disease,2023
MP/NSP/2023/30/831,Madhya Pradesh,Narsinghpur,Acute Diarrheal Disease,16,0,2023-W30,8,Acute Diarrheal Disease,2023
MP/SHR/2023/30/832,Madhya Pradesh,Sehore,Malaria,18,0,2023-W30,8,Malaria,2023
MH/AMR/2023/30/833,Maharashtra,Amravati,Acute Diarrheal Disease,42,0,2023-W30,8,Acute Diarrheal Disease,2023
MH/AMR/2023/30/834,Maharashtra,Amravati,Leptospirosis,7,0,2023-W30,8,Leptospirosis,2023
MH/BNR/2023/30/835,Maharashtra,Bhandara,Dengue,30,0,2023-W30,8,Dengue,2023
MH/NAG/2023/30/836,Maharashtra,Nagpur,Dengue,91,1,2023-W30,8,Dengue,2023
MH/OSM/2023/30/837,Maharashtra,Osmanabad,Dengue,9,0,2023-W30,8,Dengue,2023
MH/RGD/2023/30/838,Maharashtra,Raigad,Dengue,11,1,2023-W30,8,Dengue,2023
